QUEST_LV_0300_20150717_000086	把毒草拿給希特利卡伊拉
QUEST_LV_0300_20150717_000087	希特利卡伊拉所說的毒草已全部收集到手。請馬上回去把這個毒草交給希特利卡伊拉。
QUEST_LV_0300_20150717_000088	為了取得希特利卡伊拉所需的聖水，請和牧師大師對話。
QUEST_LV_0300_20150717_000089	回去找希特利卡伊拉
QUEST_LV_0300_20150717_000090	牧師大師頑固地拒絕。雖然很可惜，但請把這件事告訴希特利卡伊拉。
QUEST_LV_0300_20150717_000091	已把毒草交給希特利卡伊拉，而他也吃了毒草，但卻沒有效果。請再次找他說話。
QUEST_LV_0300_20150717_000092	吃了毒草卻沒有效果，不管怎樣，如果把毒草混入聖水中再服用，應該就能如希特利卡伊拉所願。請去找牧師大師，從他那裡把聖水帶過來。
QUEST_LV_0300_20150717_000093	破壞終端機
QUEST_LV_0300_20150717_000094	請再次與希特利卡伊拉對話。
QUEST_LV_0300_20150717_000095	破壞靈魂集中終端機
QUEST_LV_0300_20150717_000096	為了幫助希特利卡伊拉，似乎必須先破壞靈魂集中裝置。在那之前，應先依序破壞靈魂集中裝置的終端機，接著再取得能破壞靈魂集中裝置本體的道具的材料。請先破壞第一個終端機。
QUEST_LV_0300_20150717_000097	告訴希特利卡伊拉
QUEST_LV_0300_20150717_000098	已破壞終端機。同時也平安地取得終端機的核心。請把這個核心交給希特利卡伊拉。
QUEST_LV_0300_20150717_000099	破壞終端機並取得核心
QUEST_LV_0300_20150717_000100	請與希特利卡伊拉對話，問他若想破壞第二個區域的終端機該怎麼做。
QUEST_LV_0300_20150717_000101	收集石化物粉末
QUEST_LV_0300_20150717_000102	請依照希特利卡伊拉所說的，從那一帶的石化物上收集石化粉。為了讓破壞終端機時所需的炸藥粉效果大幅增加，須以該石化物粉末做為材料。
QUEST_LV_0300_20150717_000103	炸掉終端機
QUEST_LV_0300_20150717_000104	請使用希特利卡伊拉提供的炸藥粉末，以及你採集到的石化物粉末炸掉第二個終端機。
QUEST_LV_0300_20150717_000105	請與希特利卡伊拉對話，問他若想破壞下一個終端機該怎麼做。
QUEST_LV_0300_20150717_000106	破壞終端機
QUEST_LV_0300_20150717_000107	如希特利卡伊拉所說，接近第三個終端機時會被擊倒。請向第三個終端機附近的石化怪物取得核心，接著再丟向終端機把它砸毀。
QUEST_LV_0300_20150717_000108	永恆的安息
QUEST_LV_0300_20150717_000109	已破壞所有終端機，請馬上回去找希特利卡伊拉。
QUEST_LV_0300_20150717_000110	取得魔法球的材料
QUEST_LV_0300_20150717_000111	已向希特利卡伊拉取得製作書，可透過這本書製作能讓所有靈魂脫離靈魂集中裝置的魔法球。向怪物取得希特利卡伊拉沒能弄到手的材料之後，請使用製作書製造希特利卡伊拉的魔法球。
QUEST_LV_0300_20150717_000112	去破壞靈魂集中裝置
QUEST_LV_0300_20150717_000113	已製作出希特利卡伊拉的魔法球。請帶著這顆球前往靈魂集中裝置。
QUEST_LV_0300_20150717_000114	破壞靈魂集中裝置
QUEST_LV_0300_20150717_000115	請帶著希特利卡伊拉的魔法球去破壞靈魂集中裝置。
QUEST_LV_0300_20150717_000116	把希特利卡伊拉的魔法球裝上之後便引起很大的反應，同時怪物也蜂擁而至！ 請擊退怪物！
QUEST_LV_0300_20150717_000117	靈魂集中裝置被破壞了。請馬上回去找希特利卡伊拉。
QUEST_LV_0300_20150717_000118	向希特利卡伊拉送上最後致意
QUEST_LV_0300_20150717_000119	似乎是時候聽取希特利卡伊拉的願望了。
QUEST_LV_0300_20150729_000120	若幫助我走向死亡之路，我就解除那個詛咒。
QUEST_LV_0300_20150729_000121	這個既無法動彈也無法脫離的身體，無論變得如何都無所謂。{nl}我只想休息。
QUEST_LV_0300_20150729_000122	把那上方的毒草帶來就行了。
QUEST_LV_0300_20150729_000123	這個地方的草是以劇毒聞名..
QUEST_LV_0300_20150729_000124	謝謝。一個個吃下肚吧..
QUEST_LV_0300_20150729_000125	果然.. 如我所料。{nl}與牧師大師手中的聖水搭配服用，魔族的身體是不是很容易就會壞死呢。
QUEST_LV_0300_20150729_000126	牧師大師！{nl}請去找他並把聖水帶回來。
QUEST_LV_0300_20150729_000127	希望你能平安抵達柯拉佩達。
QUEST_LV_0300_20150729_000128	..?{nl}丁格巴希地區的靈魂管理者？{nl}他不是魔族嗎？
QUEST_LV_0300_20150729_000129	啟示者正在幫助魔族？{nl}我不會干預您的私事，但我身為侍奉女神的大師，我可沒辦法幫您替魔族做事。您請回吧。
QUEST_LV_0300_20150729_000130	即使是將來，我也不會幫魔族做事。
QUEST_LV_0300_20150729_000131	果然.. 是那樣..{nl}是我白期待了嗎
QUEST_LV_0300_20150729_000132	既然如此，現在應該試試那個方法才行。{nl}那就是破壞此處的靈魂集中器..{nl}把我送到此地的人說，{nl}我和靈魂集中器是一體的。為什麼至今我都沒想起這番話呢？
QUEST_LV_0300_20150729_000133	據說位於這裡某個地方的靈魂集中器，是一種會吸取人類靈魂的裝置。{nl}這個裝置正把能量收集起來用在某個地方吧。{nl}在石化霜襲來之後，凱爾利斯騎士團與盜墓者、王國軍都在此地活動，把靈魂集中器安設在這裡真的很合適..
QUEST_LV_0300_20150729_000134	{nl}{nl}把我送到這裡的人是不是為了永遠聚集靈魂，才把我的生命與靈魂集中器連結在一起呢？ 如果靈魂集中器被破壞，我是不是也能死去呢？
QUEST_LV_0300_20150729_000135	靈魂集中器是藉由3台終端機吸收靈魂。{nl}不久前你所感覺到的邪惡氣息，也是終端機在吸收靈魂的過程中產生的。{nl}請你先依序消滅那些終端機。
QUEST_LV_0300_20150729_000136	{nl}成功破壞後就能取得終端機的核心。{nl}必須收集核心來製造能破壞集中器的寶珠。
QUEST_LV_0300_20150729_000137	做得很好。這個核心將會成為讓本體超載的寶珠的材料。{nl}現在死亡離我越來越近了。
QUEST_LV_0300_20150729_000138	請你去炸毀第二個終端機。{nl}我給你炸藥，為了讓此炸藥的效果大幅提升，請你在那個地區收集石化物粉末。{nl}該區隨時都有石化霜侵襲，因此到處都是石化物。
QUEST_LV_0300_20150729_000139	這次也必須把終端機的核心帶回來。
QUEST_LV_0300_20150729_000140	現在只剩最後一個終端機.. 我的力量正慢慢流失..{nl}也許最後一個終端機正處於失控的狀態。{nl}向周圍的石化怪物取得牠們的核心之後，請砸向終端機。{nl}終端機應該會慢慢崩毀。
QUEST_LV_0300_20150729_000141	接著你一樣得把終端機的核心帶回來。{nl}因為靈魂凝聚在那顆核心上靈魂.. 把它收集起來，製作能讓靈魂集中器超載的寶珠即可。
QUEST_LV_0300_20150729_000142	已經全部弄到手了。我給你製作書。{nl}必須用它來製造能讓靈魂集中器超載的寶珠。{nl}在那之前，先用我給你的靈魂精髓引誘怪物並抽出雷管。{nl}這樣就能利用製作書製造寶珠了。
QUEST_LV_0300_20150729_000143	我只想休息..
QUEST_LV_0300_20150729_000144	現在真的 走到最後一步了嗎。
QUEST_LV_0300_20150729_000145	看看是否取得所有雷管。
QUEST_LV_0300_20150729_000146	你來啦.. 永別了。
QUEST_LV_0300_20150729_000147	我沒力量了。感覺真好。
QUEST_LV_0300_20150729_000148	很好。那個。給我。
QUEST_LV_0300_20150729_000149	Notice/！/觸動裝置後靈魂好像跑出去了！{nl}必須找人解除這個狀態！
QUEST_LV_0300_20150729_000150	我願意幫忙
QUEST_LV_0300_20150729_000151	靈魂集中器與希特利卡伊拉的關係
QUEST_LV_0300_20150729_000152	不知道是不是因為靈魂脫離的關係，力量正逐漸消逝，元氣也隨之流失！ 請趕緊行動找人解決這個狀況！
QUEST_LV_0300_20150729_000153	破壞終端機並取得%s
QUEST_LV_0300_20150729_000154	轉交終端機的核心
QUEST_LV_0300_20150729_000155	請把終端機的核心拿去給希特利卡伊拉。
QUEST_LV_0300_20150729_000156	透過製作來製造%s
QUEST_LV_0300_20150730_000157	這此也要把終端機的核心帶回來。{nl}嗯.. 為了不像剛才那樣被終端機傷害，我會對你施加保護魔法。{nl}這點力量我還是有的。
QUEST_LV_0300_20150730_000158	我正依照女神的旨意引導被石化的靈魂。
QUEST_LV_0300_20150730_000159	石化霜將會來襲來。但我沒辦法知道..{nl}補給路的石化探測器是否正常運作呢？{nl}似乎必須由你幫忙確認..
QUEST_LV_0300_20150730_000160	使用製作技能製造%s
QUEST_LV_0300_20150803_000161	從還沒有消息這點看來.. 有可能是遭逢什麼變故。{nl}如果你發現他們的屍體.. 可以麻煩你替他們收屍，然後把他們的遺物帶回來嗎？我會很感謝你的。
QUEST_LV_0300_20150803_000162	支援兵力全都遇害了。很感謝你幫忙收場。{nl}你給我的遺物當中.. 應該會有零件。
QUEST_LV_0300_20150803_000163	我得馬上去修理。{nl}請你小心石化霜。
QUEST_LV_0300_20150803_000164	你說的是聖水嗎？{nl}你想用來做什麼？
QUEST_LV_0300_20150803_000165	你說丁格巴希地區有需要聖水的魔族？{nl}..
QUEST_LV_0300_20150803_000166	{nl}我不會干預啟示者的私事，但我身為聖職者，我不能替魔族做事。
QUEST_LV_0300_20150803_000167	現在只有這個辦法嗎..{nl}我指的是破壞此處的靈魂集中器..{nl}把我送到這裡的人說{nl}我和靈魂集中器是一體的。為什麼至今我都沒想起這番話呢？
QUEST_LV_0300_20150803_000168	靈魂集中器是藉由3台終端機吸收靈魂。{nl}不久前的那個詛咒，也是終端機在吸收靈魂的過程中產生的。{nl}請你先依序消滅那些終端機。
QUEST_LV_0300_20150803_000169	{nl}然後再把終端機的核心帶過來。{nl}啊，為了不讓你再次被那個詛咒纏身，我幫你施加咒語。
QUEST_LV_0300_20150803_000170	必須炸毀第二個終端機。{nl}我給你炸藥，為了讓此炸藥的效果大幅提升，請你在那個地區收集石化物粉末。{nl}該區隨時都有石化霜侵襲，因此到處都是石化物。
QUEST_LV_0300_20150803_000171	這此也要把終端機的核心帶回來。{nl}嗯.. 防止被終端機傷害的咒語被解開了。我再替你施加一次。
QUEST_LV_0300_20150803_000172	你在這裡啊。{nl}用這個零件就能為故障的探測器做簡單的修理。{nl}如果零件不好固定，請用周圍怪物所持有的細繩把它固定好。
QUEST_LV_0300_20150803_000173	其實困難之處在於零件的取得，修理本身並不難。
QUEST_LV_0300_20150803_000174	你去了那麼遠的地方，真是辛苦了。這些就是零件啊。
QUEST_LV_0300_20150803_000175	你應該馬上去修理。
QUEST_LV_0300_20150803_000176	關於魔族、女神，以及石化城
QUEST_LV_0300_20150803_000177	女神無法拯救這個石化城的原因
QUEST_LV_0300_20150803_000178	傳達謝意
QUEST_LV_0300_20150803_000179	探測器運轉維護(6)
QUEST_LV_0300_20150803_000180	Notice/詛咒解開了#5
QUEST_LV_0300_20150803_000181	為士兵們收屍
QUEST_LV_0300_20150803_000182	聽從王國軍蕾堤亞的指示，去找被派到沿岸要塞的士兵。如果他們已經遭逢變故，請收回屍體上的遺物。也許怪物已經洗劫一空了，獵捕沿岸要塞的怪物也是好辦法。
QUEST_LV_0300_20150803_000183	回去找王國軍蕾堤亞
QUEST_LV_0300_20150803_000184	很遺憾，王國軍的士兵遭逢變故了。已替所有人收屍，請回去找蕾堤亞。
QUEST_LV_0300_20150803_000185	已為所有去修理沿岸要塞的探測器的士兵收屍，應該能向蕾堤亞取得探測器的零件。請和她對話。
QUEST_LV_0300_20150803_000186	取得零件
QUEST_LV_0300_20150803_000187	請向王國軍蕾堤亞取得零件。
QUEST_LV_0300_20150803_000188	已向蕾堤亞取得零件。請馬上會去找沿岸要塞的奎波爾梅爾萊。
QUEST_LV_0300_20150908_000189	維修中
QUEST_LV_0300_20150908_000190	探測器開始運轉了！
QUEST_LV_0300_20150908_000191	零件沒固定好{nl}需要繩子之類的東西！
QUEST_LV_0300_20150908_000192	必須帶繩子過來
QUEST_LV_0300_20150908_000193	檢查裝置中
QUEST_LV_0300_20150908_000194	觸動裝置後靈魂好像跑出去了！{nl}必須找人解除這個狀態！
QUEST_LV_0300_20150908_000195	詛咒解除了。
QUEST_LV_0300_20150908_000196	請閃避怪物的攻擊並破壞終端機！
QUEST_LV_0300_20150908_000197	加入炸藥粉末點火中
QUEST_LV_0300_20150908_000198	終端機爆炸的同時消失了！
QUEST_LV_0300_20150908_000199	設置權杖中
QUEST_LV_0300_20150908_000200	希特利卡伊拉似乎如願以償了
QUEST_LV_0300_20150908_000201	收拾中
QUEST_LV_0300_20150908_000202	已收斂屍體並取得遺物！
QUEST_LV_0300_20150908_000203	已收斂屍體！
QUEST_LV_0300_20150908_000204	已採集毒草！
QUEST_LV_0300_20150908_000205	什麼都沒採集到！
QUEST_LV_0300_20150908_000206	採集石化物粉末中
QUEST_LV_0300_20150908_000207	已採集石化物粉末！
QUEST_LV_0300_20150908_000208	石化物粉末採集失敗！
QUEST_LV_0300_20150908_000209	拔取怪物核心中
QUEST_LV_0300_20150908_000210	已獲得核心！
QUEST_LV_0300_20150908_000211	什麼都沒得到
QUEST_LV_0300_20151001_000212	啟示者！ 您不要緊吧？{nl}居然遇到石化霜，真的很危險。{nl}
QUEST_LV_0300_20151001_000213	我從很久以前就在替被石化霜襲擊的靈魂超渡。{nl}
QUEST_LV_0300_20151001_000214	但這石化霜是魔王傑斯堤的詛咒.. {nl}連我們奎波爾都被變成石頭了。{nl}
QUEST_LV_0300_20151001_000215	至少只要知道石化霜何時會來襲就行了。{nl}這裡有人類沒帶走的石化探測器，不過有一些似乎已經故障了。{nl}你能幫我嗎？
QUEST_LV_0300_20151001_000216	剛才你看到的探測器好像能正常運作。{nl}拜託你確認其餘探測器的狀況。
QUEST_LV_0300_20151001_000217	石化霜會把一切變成石頭。包括靈魂在內，{nl}連我們奎波爾也不例外。
QUEST_LV_0300_20151001_000218	啊，這樣啊。{nl}有兩個故障了。
QUEST_LV_0300_20151001_000219	有關探測器的問題，建議去問製造探測器的王國軍。{nl}據說名叫蕾堤亞的人是王國軍將校，或許他能幫得上什麼忙吧？
QUEST_LV_0300_20151001_000220	他人在貝魯克堤廣場。{nl}奎波爾很難出面處理人類的事，所以就拜託你囉。
QUEST_LV_0300_20151001_000221	您指的是沿岸要塞地區的石化探測器出了問題嗎？{nl}這件事我已經知道了。會出問題也是有可能的。
QUEST_LV_0300_20151001_000222	話說回來，他們還沒到嗎？ {nl}我已經派兵力過去那邊修理了。{nl}
QUEST_LV_0300_20151001_000223	我有不祥的預感。{nl}我這裡因為怪物頻頻襲擊，沒有餘力再增派兵力。{nl}我能拜託啟示者您幫忙追蹤那些維修的士兵嗎？
QUEST_LV_0300_20151001_000224	說不定他們在沿岸要塞遭受襲擊了。{nl}他們是王國的士兵，就算是遺骨也必須帶回來這裡。
QUEST_LV_0300_20151001_000225	時常有報告指出石化霜出現在沿岸要塞的入口，我想應該在那附近。{nl}如果發現屍體，麻煩您幫忙收回遺物。{nl}
QUEST_LV_0300_20151001_000226	已經太遲了嗎？{nl}很謝謝您幫忙收回遺物。希望他們能在女神的懷中安息..
QUEST_LV_0300_20151001_000227	請啟示者您修好石化探測器後再來找我，{nl}我有話一定要對您說。
QUEST_LV_0300_20151001_000228	拜託您把所有靈魂引導到女神的身邊。{nl}希望女神的庇護與您同在…
QUEST_LV_0300_20151001_000229	最後，我說過有話一定要對您說。{nl}您應該很想知道是什麼讓人類不得不遭遇這種事。{nl}
QUEST_LV_0300_20151001_000230	其實石化霜是叛亂的懲罰之說，只不過是捏造出來的說法罷了。{nl}由於詛咒發生的時期正值叛亂結束之後，因此人類當然會這樣想。{nl}
QUEST_LV_0300_20151001_000231	但實際上並不然。{nl}這一切都是他們的詭計。{nl}
QUEST_LV_0300_20151001_000232	但是先打破的是魔族。{nl}那個是這石化霜… 越過死亡後連靈魂都變成石頭了。{nl}
QUEST_LV_0300_20151001_000233	魔王傑斯堤在這一帶降下石化的詛咒，而女神則想拯救人類。{nl}然而魔族卻責問女神是否已忘了不能干預彼此的這項規則，於是..{nl}
QUEST_LV_0300_20151001_000234	等一下。這是非常令人痛心的回憶..{nl}魔王讓可怕的災難降臨了。{nl}
QUEST_LV_0300_20151001_000235	那場浩劫之大，就連女神都不得不放棄拯救這個被石化的地方。{nl}這些石化霜.. 全都是.. 我們放棄救援的代價。{nl}
QUEST_LV_0300_20151001_000236	至今，我依然想拯救那些靈魂。{nl}既然啟示者您已經把石化探測器全都修好，我一定會讓靈魂安息。
QUEST_LV_0300_20151001_000237	我將盡心盡力引導每一個靈魂。{nl}希望女神的祝福時常伴隨在啟示者的左右。
QUEST_LV_0300_20151001_000238	我無法輕易置信魔族會拜託身為人類的你這種事。{nl}你好好地看著我。你嘲笑我這悲慘的樣子也無所謂。{nl}
QUEST_LV_0300_20151001_000239	在這數百年之間，我費盡千方百計想逃跑。{nl}但是石化的詛咒是魔王的力量。無止盡的絕望讓我喘不過氣。{nl}
QUEST_LV_0300_20151001_000240	假使真的能逃脫，我也只不過是個沒克盡義務而逃跑的人。{nl}我會被扣上背叛者的罪名吧。然後在嘲弄我的同伴的腳下爬..{nl}
QUEST_LV_0300_20151001_000241	如果你成全我讓我一死，我一定會解開你上的詛咒。{nl}我以吉特涅的名義答應你。
QUEST_LV_0300_20151001_000242	這個既無法動彈也無法脫離的身體，無論變得如何都無所謂。{nl}我只想休息一下..
QUEST_LV_0300_20151001_000243	生長在那上方的茂盛毒草應該能結束我的生命。
QUEST_LV_0300_20151001_000244	我得祈禱人類的毒草能為身為魔族的我帶來安息。
QUEST_LV_0300_20151001_000245	謝謝。祈求那毒草能結束我這煎熬的日子..
QUEST_LV_0300_20151001_000246	果然什麼事都沒發生。{nl}既然如此.. 不能只用悲慘兩字來形容了。我只能依靠那個我想剷除的人。
QUEST_LV_0300_20151001_000247	請向女神的追隨者取得聖水。{nl}那個神聖的力量如論好壞，應該能把我引向死亡之路。
QUEST_LV_0300_20151001_000248	聽說聖水是由牧師大師掌管。{nl}不知道他願不願意把聖水交給我這個魔族之人。
QUEST_LV_0300_20151001_000249	您說聖水嗎？{nl}抱歉，我能請問您想用它來做什麼嗎？
QUEST_LV_0300_20151001_000250	您說有魔族需要聖水？{nl}對不起，我沒辦法幫您。{nl}
QUEST_LV_0300_20151001_000251	我不會干預您的私事，{nl}但無論是什麼理由，我身為聖職者，不能幫您替魔族做事。
QUEST_LV_0300_20151001_000252	身為聖職者，將來也絕對不可能幫助魔族。{nl}希望啟示者您能諒解。
QUEST_LV_0300_20151001_000253	果然.. 原來如此。{nl}是我白期待了嗎
QUEST_LV_0300_20151001_000254	我把那些人當作同伴，但卻被他們拋棄了。{nl}既然如此，如今我也沒理由能留住它了。{nl}
QUEST_LV_0300_20151001_000255	魔君主命令我把獻給神的人類靈魂收集起來。{nl}所以我們在這裡製造了能收集靈魂的集中器。{nl}
QUEST_LV_0300_20151001_000256	雖然過程很順利，但我卻中了石化霜的詛咒。{nl}我一動都不能動，但那些傢伙卻一邊嘲笑一邊說{nl}
QUEST_LV_0300_20151001_000257	現在我會變成靈魂集中器的魔力源。{nl}為什麼我至今都沒想起這番話呢..
QUEST_LV_0300_20151001_000258	你也親身體驗{nl}那附在結界石上的詛咒就會知道.. 我要把人類引來並抽出他們的靈魂。{nl}
QUEST_LV_0300_20151001_000259	把抽取到的靈魂聚集在靈魂集中器，然後再獻給神。{nl}沒錯，神啊.. 那跟我的處境是一樣的。
QUEST_LV_0300_20151001_000260	靈魂集中器正受到三個結界石的保護。{nl}從下面的結界石開始破壞，幫我把核心帶過來。{nl}
QUEST_LV_0300_20151001_000261	為了不讓你再次被那個詛咒纏身，我幫你施加咒語。{nl}靈魂集中器是靠吸取我的生命力來運轉，所以這件事很簡單。
QUEST_LV_0300_20151001_000262	那些丟棄我、嘲笑我的傢伙根本沒資格被稱為同伴。{nl}我要以死來報復他們。我要讓他們後悔把我製作成動力源。
QUEST_LV_0300_20151001_000263	做得很好。死亡離我越來越近了。{nl}這個核心將會成為讓靈魂集中器超載的寶珠的材料。
QUEST_LV_0300_20151001_000264	下一個結界石在上面。{nl}必須一口氣注入強大的力量。我指的是那種爆炸性的力量。{nl}
QUEST_LV_0300_20151001_000265	好.. 我想洗犧牲者當中的盜墓者。{nl}他想利用炸藥結束我的生命，但卻沒用。
QUEST_LV_0300_20151001_000266	別忘了結界石的核心。{nl}為了不讓詛咒纏身，我就再次施加咒語。
QUEST_LV_0300_20151001_000267	為什麼我沒有早點想到這個方法呢？{nl}也許是我的忠誠超越了孤獨的恐懼。
